tmin,tmean,tmax
-1.365614010371460552e+01,-9.015842040730689178e+00,-7.196143311786633134e+00
-9.316180471433215260e+00,-5.734720776903543538e+00,-3.129521728160087779e+00
-1.254288033486055731e+01,-1.007328643908624421e+01,-8.912960567290687308e+00
-1.513857252463830072e+00,1.994682939581533532e+00,4.966388609762875106e+00
-2.099461766842197541e+00,1.778089412276700365e+00,6.321479965989357019e+00
-8.058946511228514353e+00,-5.122009961981739856e+00,-3.527793900490767687e+00
-8.088538538843398129e+00,-3.611523660343713082e+00,-1.306708219765591039e-01
-1.240475664977311077e+01,-9.997445150538133873e+00,-6.874084053461412935e+00
-1.337998126968597745e+01,-1.192949689904812871e+01,-1.022803318153233576e+01
-6.735895465704222929e+00,-3.366709925674137960e+00,7.371623386597900840e-01
-8.043389147648438708e+00,-3.982237358790217119e+00,-3.802702734087690217e+00
-5.603185403355425365e+00,-4.468941283455971636e+00,-3.230884174703198664e+00
-1.733966305062027047e+01,-1.578409527537726476e+01,-1.308441223222060223e+01
-8.851762712662727850e+00,-7.166641368075941543e+00,-4.326904586025422716e+00
-7.989522624099248960e-01,-3.535535883506790711e-01,8.863000033943650990e-01
-7.264527079626743600e+00,-2.511569271367692480e+00,1.139124468208668972e+00
-1.769576110519153289e+01,-1.653012635423871757e+01,-1.525216900175113111e+01
-6.750556182543220984e+00,-5.472274850633667143e+00,-1.722253999776459210e+00
-8.111741837631603502e+00,-3.539654881822556831e+00,-1.047384076858325574e+00
-8.676946266105192151e+00,-6.602150418467529924e+00,-3.889948199576211074e+00
-9.764308639749486929e+00,-6.714613301271042722e+00,-3.791047533864878805e+00
-1.010445639477570090e+01,-5.733457394504954507e+00,-7.633535603084489196e-01
-2.658008947817468659e+00,-2.401681909778181634e+00,1.275261775746045600e+00
-6.866426245507750714e+00,-6.284113141613364206e+00,-4.308905548522813156e+00
-1.130124352250060937e+01,-7.757332014472645199e+00,-5.825932948970751646e+00
-3.480364838284853768e+00,-2.971367061427772072e+00,-2.472486504297652932e+00
-1.257204985220144522e+01,-9.729165169355546539e+00,-7.870825613180933544e+00
-1.024016460337810486e+01,-5.295296879630182474e+00,-5.648248213032598386e-01
-4.618130737117541074e+00,-3.023618084737937473e+00,-8.965130918526638126e-01
-9.954875771957460984e+00,-9.669232434540649734e+00,-6.551860667362097601e+00
-8.471563620318612209e+00,-6.128564424452365600e+00,-5.716449346647706875e+00
-6.428121738480414571e+00,-3.922121956004063659e+00,-7.907606549640493476e-01
-5.326143979344633905e+00,-4.178299364465426713e+00,-3.179044639158071561e+00
-1.103792815210876554e+01,-8.660229282747200941e+00,-4.725939431696781767e+00
-9.618101441285114461e+00,-6.005661349648684144e+00,-4.813253650655405558e+00
-1.242462120639779144e+01,-7.778010307015646774e+00,-5.099615943089657932e+00
-4.623674678173962604e+00,-2.796962339828416688e+00,-6.014993251318045964e-03
-1.632077122628346189e+01,-1.132961409696427424e+01,-9.852786662592643907e+00
-1.108075241308251790e+01,-9.654775732659492959e+00,-5.623007303684045333e+00
-1.433549491289549316e+01,-1.331171721742589753e+01,-1.169133468943198118e+01
-3.895201974304367987e+00,-2.827333154064794130e+00,2.048809969727809488e-01
-7.789798765041132000e+00,-6.825520113678278378e+00,-6.377640001335094233e+00
-1.360792624824471631e+01,-8.971713361271726583e+00,-6.444463459511712067e+00
-1.743621577761992114e+01,-1.317970013449991740e+01,-1.104435567157105069e+01
-7.242303295152975551e+00,-3.929110083144990107e+00,-2.377389439831988582e+00
-1.313211854078877749e+01,-1.031211923860848501e+01,-7.635805613296116512e+00
-5.396053450830937237e+00,-5.359590461695332486e+00,-3.272752418983085665e+00
-1.418944351577114027e+01,-1.275205082170251636e+01,-8.802397165266441448e+00
-1.196457229770731345e+01,-7.962464267056377665e+00,-4.533740533333661560e+00
-1.419252260349439609e+01,-1.130212532692758387e+01,-9.252453358578135223e+00
-9.501633379061697582e+00,-4.632210882705066979e+00,-4.474861983611244654e-01
-1.483749572821361973e+01,-1.108348290800403646e+01,-8.363310454541975858e+00
-1.300677248608671555e+01,-1.098693828992541732e+01,-1.079039590033208462e+01
-1.275229241995326745e+01,-9.002598193663409631e+00,-8.623246720244706509e+00
-1.366118048689271092e+01,-1.176403314274356049e+01,-1.122106286527540142e+01
-8.801336306692892464e+00,-5.695204269056729274e+00,-9.077929136194695658e-01
-8.542655983008064169e+00,-6.003616397153676232e+00,-4.616555095011244170e+00
-1.313306137308948607e+01,-8.677574903663268557e+00,-6.288353554069767704e+00
-1.091835870079543014e+01,-7.697954457992734589e+00,-7.523347000577391697e+00
-6.106882281725209083e+00,-1.438510539011616629e+00,4.791507152386702550e-01
-1.233777962455642196e+01,-9.528822212648421441e+00,-5.072105020759739347e+00
-1.811954986815956659e+01,-1.383713742173009820e+01,-9.935079258872754338e+00
-1.058063065283466386e+01,-6.098536283564506277e+00,-2.361427646038785966e+00
-1.530386432292304733e+01,-1.157123147280872821e+01,-7.611914675285047949e+00
-5.045385925863117293e+00,-2.516145842704187174e+00,-8.347302595021932614e-01
-7.413610599306020177e+00,-5.718204908100323891e+00,-4.919804521246937234e+00
-1.000140148346308067e+01,-5.056431055124020801e+00,-2.884446984763741284e+00
-8.725444250077583064e+00,-8.026373637571820652e+00,-4.591889973094599675e+00
-1.018835815573493697e+01,-8.309954923971295315e+00,-6.723796889519151776e+00
-9.546381708782949005e+00,-4.793364017662698373e+00,-2.537286274775660821e+00
-1.902347174289920417e+01,-1.621456370661476853e+01,-1.444274128598259388e+01
-5.234020137489167723e+00,-5.035246499836876666e+00,-3.723725524466969805e+00
-1.059370472625071358e+01,-8.550721213338990268e+00,-7.649764170115104456e+00
-1.215906243762236016e+01,-9.521840468291060233e+00,-6.782866567318965423e+00
-1.595752099737435614e+01,-1.145111589995791945e+01,-1.123912693914383532e+01
-8.792275213381566701e+00,-5.233199283068728391e+00,-4.157951853445354118e-01
-1.293278742794323222e+01,-1.263021120702263289e+01,-9.367509507490705545e+00
-7.484887915602629782e+00,-7.213014640503035757e+00,-4.983434950274959974e+00
-8.412921405762025628e+00,-7.195400890736624255e+00,-4.937489365890661119e+00
-6.228196484859052973e+00,-4.727786771606688809e+00,-2.476285682760124729e+00
-1.123218698858000053e+01,-8.552509836485588934e+00,-6.644288350504906404e+00
-8.198040178004511347e+00,-6.378097188300650089e+00,-4.334538619416259841e+00
-8.550998854518679693e+00,-8.343791150284708635e+00,-6.196914454443677833e+00
-6.290495464433805139e+00,-5.752435435291426202e+00,-1.063253629587324056e+00
-1.515722177725132980e+01,-1.015984093817277767e+01,-9.064471833212920160e+00
-8.543446366341370890e+00,-8.375771366276385521e+00,-6.729958860016822975e+00
-9.442642726194350189e+00,-6.237319582198681545e+00,-5.327689043074016695e+00
-9.449054964660540179e+00,-6.358391302553983770e+00,-3.869264203648990819e+00
-1.151150507676470980e+01,-7.490164057725744229e+00,-3.819945037133946286e+00
-9.552804339003994727e+00,-5.069337486356787714e+00,-1.095256115247039919e+00
-8.038633275142476720e+00,-6.062406964581153801e+00,-2.035687836073190482e+00
-6.709619356260160927e+00,-4.082776531568635292e+00,-2.601086457703440047e+00
-1.415828562787564593e+01,-1.233271130026540163e+01,-1.095883023278420865e+01
-4.179158349467556377e+00,-1.435031787196840547e+00,2.528987224361751274e+00
-1.730254153749438695e+00,-1.699189310483584237e+00,1.819516241402696188e+00
-8.786257067930360876e+00,-4.186201015808679315e+00,-1.077159202681919226e+00
-8.951036048070823981e+00,-5.195570403483560362e+00,-2.907151580014128101e+00
-2.396158602267738580e+00,-1.941091516901153113e+00,1.952967707058432367e+00
-4.520944393611991075e+00,-3.090219215177976153e+00,-1.643906904850864770e+00
-5.030730801750824099e+00,-5.002154175605402209e+00,-3.920851293629846523e+00
-8.018387419322877463e+00,-5.414714810247248877e+00,-1.874638101782468702e+00
-8.551362686126775969e+00,-5.295905094378846378e+00,-2.462379426377528269e+00
-9.009981105033096682e+00,-5.932382796330477603e+00,-3.545687033218152262e+00
-5.411151721024004324e+00,-4.635465487472774093e+00,-3.499200200796278359e+00
-1.458917008902047119e+00,8.672367171521582208e-01,5.468164570567886962e+00
-3.292520849449448672e+00,-1.424802124102135359e+00,2.285522879015299935e+00
-8.483369589523066523e+00,-6.157311781853360699e+00,-2.256306474988096333e+00
1.534892292760145160e+00,2.889976738080688001e+00,5.037970136004210175e+00
-5.752803731324947378e+00,-3.228243953168035141e+00,-2.781748900013914394e+00
-8.038180342106342025e+00,-3.055972227615019410e+00,4.011667727990935184e-01
-9.888956509717337084e+00,-8.209754343827679435e+00,-5.839989388918592539e+00
-1.073308659841632640e+01,-6.084679914301144521e+00,-3.487621006534391110e+00
-4.623230191294538827e+00,-1.534083371095902315e-01,8.024533609985666782e-01
-7.333353448698060717e+00,-6.492536402959712127e+00,-1.934016340729199257e+00
-5.899191603636832149e+00,-2.642686132876711280e+00,-2.464992059881800479e+00
-8.146301227272063628e+00,-5.733051609940126525e+00,-4.367193877043002104e+00
-1.297417012345871701e+00,-2.422390889844328044e-01,-7.167381438836106788e-02
-4.516352401021205054e+00,3.076474601958958388e-01,1.754867822322688564e+00
-6.623447979173472611e+00,-4.922554491371936791e+00,-2.810413455121476112e+00
-5.327761758881645271e+00,-2.301528826058441446e+00,-8.312915024356870575e-02
-8.915504094234728782e+00,-4.938722765688416949e+00,-2.741830574067902315e+00
-3.833517451326853731e+00,-3.536056280647179584e+00,-3.522539873386313580e+00
-1.872826322140129118e+00,8.349432803605649767e-01,4.901845621673397879e+00
-7.886809060687252959e+00,-5.682270167262009508e+00,-1.315033327770883886e+00
-2.225535663015148380e+00,-7.472176480543386567e-01,3.267951026420556904e+00
-2.497758421075001234e+00,5.082096399144524490e-01,4.935531515315211948e+00
-2.195427028535654745e+00,-5.142657784970466883e-01,2.930351009720592703e+00
-2.893429836440471803e+00,-2.222828482378759407e+00,-1.503746874853936433e+00
-4.386374605445845232e-01,-2.362390055192196137e-01,-1.163235973879764851e-01
-5.494085657832655789e-01,3.640077506733938595e-01,1.827088071192568330e+00
-3.599813829230798401e+00,-8.350602278565765202e-01,3.843487599341610661e-03
-6.582826533582124107e+00,-2.796316636383429088e+00,1.184116798486188227e+00
-1.942763528382398519e-01,2.989743793741130418e+00,6.371007125465819598e+00
-4.967565800326318559e+00,-3.300775382629915544e+00,-2.870373208958012956e+00
1.207856251908826728e+00,3.899187968603088805e+00,7.656600067882019189e+00
2.180854705079045441e+00,5.788246973258921457e+00,8.380536134262001724e+00
-6.756395125496972298e+00,-4.009414577371963162e+00,-6.722424664240018721e-01
-9.406912408097749534e-01,4.919796097143209201e-01,2.853835567522595262e+00
1.497679040289089158e+00,5.504890276623663148e+00,7.869923515012106741e+00
4.098213652337624247e+00,7.149105707137243471e+00,7.423335597904037186e+00
-1.110369643816700336e+00,2.875280932001692769e+00,3.474565174984629579e+00
2.063142517418231847e+00,3.276921508358880519e+00,7.892318164790165014e+00
-2.047498592659352301e+00,-1.585501979427343722e+00,1.759657981317566122e-01
2.654528318860626790e+00,7.399049459229746439e+00,1.152689339329326934e+01
4.871187085665616756e+00,6.919290368479746434e+00,9.089827246881794665e+00
-4.096772458048929977e+00,8.796248031184594751e-01,4.222989645111533186e+00
1.040129062601144838e+01,1.264524517741110365e+01,1.312479836305831782e+01
4.699015322704630293e+00,6.869232371719284913e+00,1.037548689080044184e+01
1.150957582008972135e+00,1.556252071840193096e+00,5.417079699463398512e+00
-4.585744302453729659e+00,-2.590458882830420251e+00,-1.280905134576646898e+00
-6.416242252350172759e-01,-5.719675958262731008e-01,4.652321157668488638e-01
9.838179679608916040e-02,1.422864525993136064e+00,4.194666434409628941e+00
-2.554975307873628143e+00,1.980320268798102301e+00,6.805072322424489784e+00
3.422257216336532792e+00,3.609598730768256658e+00,4.449536475629794374e+00
-6.019410711012778137e-01,5.038331221806697791e-01,5.084565965741946414e+00
3.298160456477700286e+00,6.732217224626861451e+00,8.227410558069113478e+00
8.404853631323760954e-01,1.690347627267143604e+00,4.715418632119973807e+00
2.743150285016496603e+00,7.295631525775087667e+00,1.192295378658625538e+01
1.882073515962683352e-01,3.431259890716927163e+00,4.579946801423417035e+00
7.763946559233303901e+00,1.214350988192419223e+01,1.413310358293251134e+01
-4.164302635673095665e+00,-4.695595565905215096e-01,1.049237082605008808e+00
-1.355825899911060617e-01,3.730736653943218961e+00,6.979165184356636686e+00
7.721445541262630385e+00,1.011883156130189754e+01,1.430483957051020028e+01
-1.195641544531059530e+00,2.708525284374069919e+00,6.009382904277524418e+00
-1.366934906713843656e-01,1.411412724517621342e+00,5.520665337944482332e+00
1.331706916492863435e+00,5.831690034442186032e+00,7.124393779608857891e+00
4.026507797722159054e+00,4.764183665884619501e+00,9.491947926174720607e+00
8.508294149195972267e+00,9.459545307502907008e+00,1.397974447845480306e+01
5.887152666782118793e+00,8.452698447714453778e+00,1.181304006799500783e+01
4.496946878658716784e+00,7.462511461136791979e+00,1.158721751892452723e+01
2.859248788449585632e+00,3.535590531503263190e+00,7.568100379749109763e+00
-3.419786250790193272e+00,4.487857763478171336e-01,4.264293416294671069e+00
1.094283525467898643e+00,1.714815484510937793e+00,3.101988553746322985e+00
1.003921643030374788e+00,5.052683137921902379e+00,9.357206361553380702e+00
8.922108666849643654e+00,9.312659156207836020e+00,1.301167440130271480e+01
-3.702734390809325760e-02,2.961226711570162706e+00,5.669767715865855706e+00
5.802769163462255797e+00,7.938279316965228816e+00,1.212053108745408991e+01
1.418786235707081289e-01,4.169689882558667904e+00,7.133595168598150238e+00
3.886120981785904149e+00,6.277872807566192037e+00,7.127865187003691538e+00
7.464962669771427528e+00,1.010736293589972945e+01,1.494615925109098065e+01
-3.947348586525265546e+00,-7.379147643742873797e-01,-4.061038174317050942e-01
2.022891595647859031e+00,5.860494581995526531e+00,1.029803165327264836e+01
-2.592211067903662070e+00,2.288054344791614625e+00,2.796175103140547513e+00
4.018915188213493472e+00,6.654631130065850719e+00,7.457567467463812605e+00
3.293564746245092323e+00,7.337737287115455587e+00,9.783340240090923956e+00
2.327132484649494515e+00,6.758944969438258177e+00,1.095449959428594511e+01
9.053613070846759925e+00,1.031389304823843034e+01,1.215503364744225223e+01
6.806234942725756909e+00,9.098872548932337878e+00,1.072184217065645662e+01
2.977374597575936921e+00,6.360585285383535847e+00,8.084133068102651976e+00
5.070791308291891397e+00,5.771286834558905454e+00,1.005712848310263396e+01
7.750584590825854825e+00,1.029340763624390931e+01,1.048587185717512860e+01
1.319264747332691812e+01,1.436019826474655581e+01,1.755921558572570262e+01
8.275370377824167178e+00,1.325221815549450000e+01,1.817489412085483025e+01
8.848389511136089070e+00,9.744713253928050989e+00,1.292115545631323492e+01
8.351454040875236018e+00,8.510886444699760744e+00,1.162962092425427230e+01
9.481182398275716849e+00,9.711855798424053887e+00,1.295912350563842708e+01
8.529935315562179099e+00,1.347021398418899274e+01,1.791497835523983184e+01
1.079283878135554531e+01,1.103241648078212656e+01,1.474508790044980344e+01
3.752704639110617357e+00,7.882243747033458980e+00,1.172960649647256481e+01
1.023826750371952343e+01,1.361962367816217245e+01,1.690926870836042895e+01
5.291611493354208662e+00,7.936286043414184199e+00,1.056064914152439904e+01
1.259410269760037338e+01,1.259998685907985561e+01,1.655094091325463879e+01
1.485544329048410717e+00,5.883412105902886324e+00,9.979363307580618070e+00
6.863353996679919078e+00,1.142808004839066349e+01,1.542228436911642753e+01
7.169932643071174283e+00,9.354530531287885253e+00,1.164752577373004350e+01
1.429420515701244199e+01,1.643668536734928765e+01,1.733611236075124395e+01
7.696897898257432757e+00,8.401591916932169113e+00,1.234483988172311797e+01
2.442382790104682400e+00,6.832807108357531689e+00,1.066808993358240976e+01
4.246069673041487746e+00,7.808046886209551118e+00,9.533860760740292761e+00
7.485614342833487811e+00,1.071862296762123989e+01,1.114886206583535788e+01
6.209278869461694050e+00,7.907029416199333305e+00,1.182200766811469350e+01
6.731957746741054294e+00,7.341642364482705574e+00,7.469881574052036122e+00
4.011729318183421711e+00,7.373064701876625548e+00,1.059687316259607393e+01
8.180157051471676155e+00,8.685671530159449816e+00,1.195011318459402716e+01
6.041864390652678551e+00,1.055182995129217005e+01,1.147404237297158680e+01
